People_by_origin,mFE,Peripheral,Ethnicity,,,str v EID,,,,,,,
People_by_origin,uLU,N,,,,,,,,,,,
People_by_origin,uLU,N,,,,,,,,,,,
People_by_origin,uLU,N,,,,,,,,,,,
Being_employed,aFR,,,,,,3,9,,,,,
Being_employed,mFE,Core,Employee,Person,OntologicalType,EID,,,,,,,
Being_employed,mFE,Core,Employer,Organization,OntologicalType,EID,,,,,,,
Being_employed,mFE,Core,Position,,,str v EID,,,,,,,
Being_employed,mFE,Peripheral,Compensation,,,int vai EID,,,,,,,
Being_employed,mFE,Peripheral,Place_of_employment,Location,OntologicalType,str v EID,,,,,,,
Being_employed,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Being_employed,mFE,Peripheral,Manner,,,str v EID,,,,,,,"Bijušais, līdzšinējais, agrākais, utml"
Being_employed,mFE,Extra-Thematic,Employment_start,Time,OntologicalType,4y2m2d v EID,,,,,,,Nav FN šādā veidā
Being_employed,mFE,Extra-Thematic,Employment_end,Time,OntologicalType,4y2m2d v EID,,,,,,,Nav FN šādā veidā
Being_employed,uLU,N,,,,,,,,,,,
Being_employed,uLU,N,,,,,,,,,,,
Being_employed,uLU,N,,,,,,,,,,,
Being_employed,uLU,N,,,,,,,,,,,
Being_employed,uLU,N,,,,,,,,,,,
Hiring,aFR,,,,,,3,8,,,,,arī Employment_start
Hiring,bFREL,,,,,,,,,Subframe,Amats,,
Hiring,mFE,Core,Employee,Person,OntologicalType,EID,,,,,,,
Hiring,mFE,Core,Employer,Organization,OntologicalType,EID,,,,,,,
Hiring,mFE,Core,Position,,,str v EID,,,,,,,
Hiring,mFE,Peripheral,Appointer,,,str v EID,,,,,,,"Tas, kas ieceļ amatā – saeima, direktors, akcionāri, utml. Nav FN šādā veidā"
Hiring,mFE,Peripheral,Manner,,,str v EID,,,,,,,
Hiring,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Hiring,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Hiring,mFE,Peripheral,Previous_employee,Person,OntologicalType,EID,,,,,,,Kas iepriekš ieņem to pašu amatu
Hiring,uLU,V,,,,,,,,,,,
Hiring,uLU,V,,,,,,,,,,,
Employment_end,aFR,,,,,,3,8,,,,,Arī Firing
Employment_end,bFREL,,,,,,,,,Subframe,Amats,,
Employment_end,mFE,Core,Employee,Person,OntologicalType,EID,,,,,,,
Employment_end,mFE,Core,Employer,Organization,OntologicalType,EID,,,,,,,
Employment_end,mFE,Core,Position,,,str v EID,,,,,,,
Employment_end,mFE,Peripheral,Appointer,,,str v EID,,,,,,,"Tas, kas ieceļ amatā – saeima, direktors, akcionāri, utml. Nav FN šādā veidā"
Employment_end,mFE,Peripheral,Manner,,,str v EID,,,,,,,
Employment_end,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Employment_end,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Employment_end,mFE,Peripheral,Future_employee,Person,OntologicalType,EID,,,,,,,Kas turpmāk ieņem to pašu amatu
Employment_end,uLU,V,,,,,,,,,,,
Employment_end,uLU,V,,,,,,,,,,,
Employment_end,uLU,V,,,,,,,,,,,
Membership,aFR,,,,,,2,4,,,,,Biedrs kādā organizācijā
Membership,mFE,Core,Member,Person,OntologicalType,EID,,,,,,,
Membership,mFE,Core,Group,Organization,OntologicalType,EID,,,,,,,
Membership,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Membership,mFE,Peripheral,Standing,,,str v EID,,,,,,,
Membership,uLU,N,,,,,,,,,,,
Membership,uLU,V,,,,,,,,,,,
Membership,uLU,V,,,,,,,,,,,
Change_of_leadership,aFR,,,,,,3,7,,,,,"FN ir šaurāks - tur ir tikai vēlētie amati, nevis arī deputāti"
Change_of_leadership,mFE,Core,Candidate,PersonOrOrganization,OntologicalType,EID,,,,,,,
Change_of_leadership,mFE,Core,Body,,,str v EID,,,,,,,"pats notikums vai organizācija (Saeima, pašvaldība, dome) kurā ievēl"
Change_of_leadership,mFE,Core,Role,,,str v EID,,,,,,,
Change_of_leadership,mFE,Extra-Thematic,New_leader,,,str v EID,,,,,,,
Change_of_leadership,mFE,Extra-Thematic,Result,,,str v EID,,,,,,,
Change_of_leadership,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Change_of_leadership,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Change_of_leadership,uLU,N,,,,,,,,,,,
Change_of_leadership,uLU,V,,,,,,,,,,,
Change_of_leadership,uLU,V,,,,,,,,,,,
Giving,aFR,,,,,,3,4,,,,,Ziedojumi u.c. FN ir šaurāka nozīme nekā mums
Giving,mFE,Core,Donor,PersonOrOrganization,OntologicalType,EID,,,,,,,
Giving,mFE,Core,Recipient,Organization,OntologicalType,EID,,,,,,,
Giving,mFE,Core,Theme,,,str v EID,,,,,,,Pats atbalsts – nauda vai kas cits
Giving,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Giving,uLU,N,,,,,,,,,,,
Giving,uLU,N,,,,,,,,,,,
Giving,uLU,N,,,,,,,,,,,
Giving,uLU,N,,,,,,,,,,,
Giving,uLU,N,,,,,,,,,,,
Giving,uLU,V,,,,,,,,,,,
Giving,uLU,V,,,,,,,,,,,
Giving,uLU,V,,,,,,,,,,,
Intentionally_create,aFR,,,,,,2,6,,,,,
Intentionally_create,mFE,Core,Created_entity,Organization,OntologicalType,EID,,,,,,,
Intentionally_create,mFE,Core,Creator,PersonOrOrganization,OntologicalType,EID,,,,,,,
Intentionally_create,mFE,Peripheral,Manner,,,str v EID,,,,,,,
Intentionally_create,mFE,Peripheral,Industry,,,str v EID,,,,,,,Nav FN - varbūt jāņem ārā - jāpārbauda pēc reālajiem datiem
Intentionally_create,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Intentionally_create,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Intentionally_create,uLU,V,,,,,,,,,,,
Intentionally_create,uLU,V,,,,,,,,,,,
Participation,aFR,,,,,,2,6,,,,,
Participation,mFE,Core,Participant_1,PersonOrOrganization,OntologicalType,EID,,,,,,,
Participation,mFE,Core,Event,Event,OntologicalType,str v EID,,,,,,,"Varbūt alternatīvi – dalība lielākā organizācijā, kā FN?"
Participation,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Participation,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Participation,mFE,Peripheral,Manner,,,str v EID,,,,,,,
Participation,mFE,Extra-Thematic,Insititution,PersonOrOrganization,OntologicalType,EID,,,,,,,
Participation,uLU,N,,,,,,,,,,,
Participation,uLU,N,,,,,,,,,,,
Participation,uLU,V,,,,,,,,,,,
Participation,uLU,V,,,,,,,,,,,
Earnings_and_losses,aFR,,,,,,2,7,,,,,FN ir šaurāk nekā mums
Earnings_and_losses,mFE,Core,Earner,PersonOrOrganization,OntologicalType,EID,,,,,,,
Earnings_and_losses,mFE,Core,Earnings,,,int vai EID,,,,,,,arī apgrozījums
Earnings_and_losses,mFE,Extra-Thematic,Goods,,,str v EID,,,,,,,"FN ir mazliet šaurāk - bet tas ir tipiskais avots, ""nopelnīja xx no naftas"" vai ""nopelnīja xx ar pakalpojumiem"""
Earnings_and_losses,mFE,Peripheral,Profit,,,int vai EID,,,,,,,vai zaudējumi. Nav FN
Earnings_and_losses,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Earnings_and_losses,mFE,Peripheral,Unit,,,str v EID,,,,,,,
Earnings_and_losses,mFE,Peripheral,Growth,,,int vai EID,,,,,,,Nav FN
Earnings_and_losses,uLU,N,,,,,,,,,,,
Earnings_and_losses,uLU,N,,,,,,,,,,,
Earnings_and_losses,uLU,N,,,,,,,,,,,
Earnings_and_losses,uLU,N,,,,,,,,,,,
Earnings_and_losses,uLU,N,,,,,,,,,,,
Earnings_and_losses,uLU,V,,,,,,,,,,,
Possession,aFR,,,,,,2,4,,,,,
Possession,mFE,Core,Owner,PersonOrOrganization,OntologicalType,EID,,,,,,,
Possession,mFE,Core,Possession,,,str v EID,,,,,,,
Possession,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Possession,mFE,Peripheral,Share,Number,OntologicalType,int vai EID,,,,,,,Nav FN
Possession,uLU,N,,,,,,,,,,,
Possession,uLU,N,,,,,,,,,,,
Possession,uLU,N,,,,,,,,,,,
Possession,uLU,N,,,,,,,,,,,
Lending,aFR,,,,,,3,6,,,,,FN ir simetriski pretējā puse
Lending,mFE,Core,Borrower,PersonOrOrganization,OntologicalType,EID,,,,,,,
Lending,mFE,Core,Lender,PersonOrOrganization,OntologicalType,EID,,,,,,,
Lending,mFE,Core,Theme,,,int vai EID,,,???,,,,
Lending,mFE,Peripheral,Collateral,,,str v EID,,,,,,,Nav FN
Lending,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Lending,mFE,Peripheral,Units,,,str v EID,,,,,,,Nav FN
Lending,uLU,N,,,,,,,,,,,
Lending,uLU,N,,,,,,,,,,,
Lending,uLU,V,,,,,,,,,,,
Lending,uLU,V,,,,,,,,,,,
Trial,aFR,,,,,,3,8,,,,,"FN scenārijs ir par krimināllietām, nevis strīdiem"
Trial,mFE,Core,Defendant,PersonOrOrganization,OntologicalType,EID,,,,,,,
Trial,mFE,Core,Charges,,,str v EID,,,,,,,
Trial,mFE,Core,Court,Organization,OntologicalType,EID,,,,,,,
Trial,mFE,Peripheral,Prosecutor,PersonOrOrganization,OntologicalType,EID,,,,,,,
Trial,mFE,Peripheral,Person,OntologicalType,EID,,,,,,,
Trial,mFE,Peripheral,Location,OntologicalType,str v EID,,,,,,,
Trial,mFE,Peripheral,Time,OntologicalType,4y2m2d v EID,,,,,,,
Trial,mFE,Peripheral,Advokāts,OntologicalType,str v EID,,,,,,,
Trial,mFE,Peripheral,Laiks,OntologicalType,str v EID,,,,,,,
Trial,uLU,N,,,,,,,,,,,
Trial,uLU,N,,,,,,,,,,,
Trial,uLU,N,,,,,,,,,,,
Trial,uLU,N,,,,,,,,,,,
Trial,uLU,N,,,,,,,,,,,
Trial,uLU,V,,,,,,,,,,,
Trial,uLU,V,,,,,,,,,,,
Attack,aFR,,,,,,2,10,,,,,
Attack,mFE,Core,Victim,PersonOrOrganization,OntologicalType,EID,,,,,,,
Attack,mFE,Core,Assailant,PersonOrOrganization,OntologicalType,EID,,,,,,,
Attack,mFE,Extra-Thematic,Result,,,str v EID,,,,,,,"Piemēram, nāves vai tiesvedības freims"
Attack,mFE,Extra-Thematic,Circumstances,,,str v EID,,,,,,,
Attack,mFE,Extra-Thematic,Depictive,,,str v EID,,,,,,,
Attack,mFE,Extra-Thematic,Reason,,,str v EID,,,,,,,
Attack,mFE,Peripheral,Weapon,Physical_entity,OntologicalType,str v EID,,,,,,,
Attack,mFE,Peripheral,Manner,,,str v EID,,,,,,,
Attack,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Attack,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Attack,uLU,N,,,,,,,,,,,
Win_prize,aFR,,,,,,2,9,,,,,Atkal FN  ir šaurāk
Win_prize,mFE,Core,Competitor,PersonOrOrganization,OntologicalType,EID,,,,,,,
Win_prize,mFE,Core,Prize,,,str v EID,,,,,,,Balva vai vieta sancensībās; rangs novērtējumā
Win_prize,mFE,Extra-Thematic,Competition,Event,OntologicalType,str v EID,,,,,,,Piedalīšanās pasākumā izriet no šī
Win_prize,mFE,Peripheral,Result,,,str v EID,,,,,,,
Win_prize,mFE,Peripheral,Rank,,,str v EID,,,,,,,1. vieta vai bronzas medaļa ..
Win_prize,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Win_prize,mFE,Peripheral,Place,Location,OntologicalType,str v EID,,,,,,,
Win_prize,mFE,Peripheral,Organizer,PersonOrOrganization,OntologicalType,EID,,,,,,,Nav FN
Win_prize,mFE,Peripheral,Opponent,PersonOrOrganization,OntologicalType,EID,,,,,,,
Win_prize,uLU,N,,,,,,,,,,,
Win_prize,uLU,N,,,,,,,,,,,
Win_prize,uLU,N,,,,,,,,,,,
Win_prize,uLU,V,,,,,,,,,,,
Win_prize,uLU,V,,,,,,,,,,,
Statement,aFR,,,,,,3,5,,,,,
Statement,mFE,Core,Medium,PersonOrOrganization,OntologicalType,EID,,,,,,,
Statement,mFE,Core,Speaker,Person,OntologicalType,EID,,,,,,,"ja ir norādīta persona organizācijā, kas rakstīja ziņu"
Statement,mFE,Extra-Thematic,Message,,,str v EID,,,,,,,tipiski cits freims
Statement,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Statement,uLU,V,,,,,,,,,,,
Statement,uLU,V,,,,,,,,,,,
Statement,uLU,V,,,,,,,,,,,
Statement,uLU,V,,,,,,,,,,,
Public_procurement,aFR,,,,,,6,7,,,,,Nav FN vispār
Public_procurement,mFE,Core,Institution,Organization,OntologicalType,EID,,,,,,,
Public_procurement,mFE,Core,Theme,,,str v EID,,,,,,,
Public_procurement,mFE,Core,Expected_amount,,,int,,,,,,,
Public_procurement,mFE,Core,Candidates,PersonOrOrganization,OntologicalType,EID,,,,,,,
Public_procurement,mFE,Core,Winner,PersonOrOrganization,OntologicalType,EID,,,,,,,
Public_procurement,mFE,Core,Result,,,str v EID,,,,,,,
Public_procurement,mFE,Peripheral,Time,Time,OntologicalType,4y2m2d v EID,,,,,,,
Public_procurement,uLU,N,,,,,,,,,,,
Public_procurement,uLU,V,,,,,,,,,,,
Product_line,aFR,,,,,,3,3,,,,,Pazīstamie produktu un pakalpojumu zīmoli
Product_line,mFE,Core,Brand,,,str v EID,,,,,,,
Product_line,mFE,Core,Institution,PersonOrOrganization,OntologicalType,EID,,,,,,,Nav FN
Product_line,mFE,Core,Products,,,str v EID,,,,,,,"produkta veids – piemēram, 'Kārums' ir biezpiena sieriņš"
Product_line,uLU,N,,,,,,,,,,,
Product_line,uLU,N,,,,,,,,,,,
Product_line,uLU,V,,,,,,,,,,,
Product_line,uLU,V,,,,,,,,,,,
